date,box,name_meta,moviename,stars,faxing,zhizuo,daoyan,zhizuor,theme
22/4/2016,2898.67,刑警兄弟,刑警兄弟,曾志伟;冯淬帆;陈小春;林家栋;汤盈盈;方皓玟;金燕玲;林盛斌;余安安;徐子珊;金刚;黄宗泽;,华策影业（天津）有限公司;,香港银都机构有限公司;香港电视广播有限公司;华策影业（天津）有限公司;邵氏影城香港有限公司;银都机构有限公司;邵氏影城有限公司;广州连乐文化传播有限公司;汇骏娱乐有限公司;北京源石影视文化有限公司;北京源石影视文化有限公;,戚家基;,曾志伟;钱嘉乐;彭立威;,喜剧
4/9/2015,8.72,幸福很囧,幸福很囧,章小军;邓杨宁;姚红军;孙绽;裴妤宸;卢小璐;张希爱;马良博一;陈佳怡;慕钰华;林爱轩;郭靖腾;高雨辰;,宏海世纪（北京）影视有限公司;,重庆鼎盛影业公司;重庆嘉创影视传媒有限公司;中国香港皇马影视投资有限公司;中国台湾禾田四季传媒股份有限公司;福建大唐盛世文化传媒有限公司;,马雍;,,喜剧/爱情/亲情
29/11/2013,67.9,幸福快递,幸福快递,九孔;巫迪文;纳豆;卓文萱;霍诗丹;张雁名;,,北京东方紫云影视公司;东宝盛世国际影视文化（北京）有限公司;东尼斯国际文化有限公司;,翁靖廷;,,爱情/青春/励志
20/5/2014,1.14,幸福梦想,幸福梦想,郑昊;杨光久;杨嘉华;林好;徐丽萩莎;,北京东荣慧影影视文化传媒有限公司;,重庆千姿广告文化传媒有限公司;重庆百态广告文化传媒有限公司;北京夺目世纪文化传播有限公司;,赵小溪;赵小鸥;,,纪实/爱情/亲情
28/3/2014,31.3,幸福中转栈,幸福中转栈,宋梓侨;王千航;赵寒雪;丁溪鹤;刁成禹;王乐乐;段昊晨;李沁瑜;李铮;,华夏电影发行有限责任公司;,,周琦;王轩堃;,,喜剧/爱情
26/8/2016,92.75,幸运是我,幸运是我,刘雅瑟;惠英红;陈家乐;吴业坤;林兆霞;张继聪;吴日言;,英皇电影有限公司;英皇电影发行（北京）有限公司;华策影业（天津）有限公司;,英皇电影有限公司;英皇电影发行（北京）有限公司;蓝海娱乐制作有限公司;大地时代文化传播（北京）有限公司;无锡光合映画影视文化有限公司;蓝海娱乐有限公司;英皇电影;,罗耀辉;,余伟国;管冬铫;,剧情/亲情
26/8/2016,92.75,幸运是我,幸运是我,刘雅瑟;惠英红;陈家乐;吴业坤;林兆霞;张继聪;吴日言;,英皇电影有限公司;英皇电影发行（北京）有限公司;华策影业（天津）有限公司;,英皇电影有限公司;英皇电影发行（北京）有限公司;蓝海娱乐制作有限公司;大地时代文化传播（北京）有限公司;无锡光合映画影视文化有限公司;蓝海娱乐有限公司;英皇电影;,罗耀辉;,余伟国;管冬铫;,剧情/亲情
17/1/2014,21245.1,熊出没之夺宝熊兵,熊出没之夺宝熊兵,,乐视影业（北京）有限公司;卡通先生影业有限公司;珠江影业传媒股份有限公司;影时尚传媒;,乐视影业（北京）有限公司;北京卡酷动画卫视;卡通先生影业有限公司;珠江影业传媒股份有限公司;北京航美影视文化有限公司;深圳市华强数字动漫有限公司;,谭国欣;刘富源;丁亮;,,动画
16/1/2016,24804.35,熊出没之熊心归来,熊出没之熊心归来,辛媛;万丹青;孟雨田;陈光;徐士博;殷伟;张秉钧;孙晓东;马浩伦;谭笑;张伟;,乐视影业（北京）有限公司;卡通先生影业有限公司;珠江影业传媒股份有限公司;深圳华强数字动漫有限公司;,珠江影业传媒股份有限公司;大地时代电影发行（北京）有限公司;优扬（天津）动漫文化传媒有限公司;乐视影业（天津）有限公司;深圳华强数字动漫有限公司;深圳华强文化科技集团股份有限公司;天津猫眼文化传媒有限公司;,王强;张秉君;丁亮;林汇达;陈为强;林永长;叶天龙;,,动画/喜剧/冒险
30/1/2015,22428.66,熊出没之雪岭熊风,熊出没之雪岭熊风,辛媛;万丹青;孙尧东;赵肖宇;张秉君;孟雨田;谭笑;张伟;,卡通先生影业有限公司;珠江影业传媒股份有限公司;乐视影业（天津）有限公司;深圳华强数字动漫有限公司;,深圳市腾讯视频文化传播有限公司;珠江影业传媒股份有限公司;优扬（天津）动漫文化传媒有限公司;乐视影业（天津）有限公司;深圳华强数字动漫有限公司;深圳华强文化科技集团股份有限公司;乐视网信息技术（北京）股份有限公司;合一信息技术（北京）有限公司;飞狐信息技术（天津）有限公司;,刘富源;丁亮;,,动画/喜剧/冒险
7/8/2014,8185.89,绣春刀,绣春刀,聂远;王千源;周一围;赵立新;李东学;朱丹;乔磊;古典;张震;金士杰;杨晓波;叶项明;杨轶;刘诗诗;,,北京大楚长歌影视文化有限公司;北京合力映画影视文化传媒有限公司;中央新闻纪录电影制片厂;,路阳;,,动作/古装/悬疑
7/8/2015,310.61,轩辕剑传奇,轩辕剑传奇,陈龙;蓝盈莹;商忆莎;金莞鸿;杨欣;顾又铭;,北京时代黎明文化传媒有限公司;,希版图（北京）文化传媒有限公司;海南欢歌唱响文化传播有限公司;闻世纪影视投资控股（北京）有限责任公司;海口岛之国文化传媒有限公司;海南中润国际文化传媒产业投资有限公司;北京泰丰时代文化发展有限公司;一格畅想国际文化传媒产业投资有限公司;,李智;,,魔幻/武侠/古装/动作
8/5/2015,154.49,悬战,悬战,彭博;连凯;韩秋池;林津锋;高菲;焦恩俊;,北京安石英纳影视文化有限公司;,北京航美影视文化有限公司;北京剧魔影业投资管理有限公司;北京伯爵影视文化传媒有限公司;北京中民卓彩文化传媒有限公司;,李凯;,,动作/悬疑/犯罪
15/5/2015,944.12,旋风九日,旋风九日,亨利·基辛格;邓小平;吉米·卡特;陈天璇;兹比格涅夫·布热津斯基;萨日娜;,乐视影业（北京）有限公司;,昌荣传媒有限公司;北京中视广经文化发展有限公司;北京广义祯投资管理有限公司;国视经典影视制作投资有限公司;中央新闻纪录电影制片厂;,傅红星;,,纪实/纪录片/历史
17/3/2014,6849.35,雪国列车,雪国列车,克里斯·埃文斯;蒂尔达·斯文顿;宋康昊;艾文·布莱纳;肯尼·道提;托马斯·雷玛奎斯;奥克塔维亚·斯宾瑟;弗拉德·伊凡诺夫;艾德·哈里斯;杰米·贝尔;约翰·赫特;艾丽森·皮尔;卢克·帕斯夸尼洛;高雅星;,,韩国希杰娱乐株式会社;,奉俊昊;,,科幻
11/4/2014,13.4,血彩,血彩,张恒;刘庭羽;吕平滢;李威;王芳;,,成都明羽文化传播有限公司;山西电影制片厂(有限公司);,张继龙;,,惊悚
18/12/2015,136843.87,寻龙诀,寻龙诀,刘晓庆;黄渤;夏雨;陈坤;杨颖;舒淇;,华谊兄弟传媒股份有限公司;华夏电影发行有限责任公司;北京光线影业有限公司;北京微影时代科技有限公司;五洲电影发行有限公司;北京百度网讯科技有限公司;淘宝电影;万达影业（青岛）有限公司;,华谊兄弟传媒股份有限公司;北京光线影业有限公司;浙江蓝巨星国际传媒有限公司;工夫影业股份有限公司;万达影业（香港）有限公司;亚太未来影视（北京）有限公司;万达影业（青岛）有限公司;长生天影业;万达影视传媒有限公司;,乌尔善;,,惊悚/冒险/动作
18/3/2016,53.14,寻找心中的你,寻找心中的你,翟凯泰;谭耀文;黄又南;梁咏琪;单立文;李克勤;刘美君;盛君;吴千语;雪梨;张雷;白彪;,上海凯羿影视传播有限公司;中影数字电影发展(北京)有限公司;,香港天马电影出品有限公司;梦想沙龙娱乐文化有限公司;,刘伟恒;,,爱情/剧情
18/3/2016,53.14,寻找心中的你,寻找心中的你,翟凯泰;谭耀文;黄又南;梁咏琪;单立文;李克勤;刘美君;盛君;吴千语;雪梨;张雷;白彪;,上海凯羿影视传播有限公司;中影数字电影发展(北京)有限公司;,香港天马电影出品有限公司;梦想沙龙娱乐文化有限公司;,刘伟恒;,,爱情/剧情
14/8/2014,35046.51,驯龙高手2,驯龙高手2,白百何;林更新;蒋雯丽;杰拉德·巴特勒;克里斯汀·韦格;杰伊·巴鲁切尔;克雷格·费格森;克里斯托夫·梅兹-..;亚美莉卡·费雷拉;乔纳·希尔;t·j·米勒;,华夏电影发行有限责任公司;,美国梦工厂影片公司;Mad Hatter Entertainment ;,迪恩·德布洛斯;,,动画
28/3/2014,1184.97,驯龙骑士,,,,,,,
4/9/2015,1497.7,亚马逊萌猴奇遇记,,,,,,,
1/6/2013,3.48,阳光留守,阳光留守,任月丽;,华夏电影发行有限责任公司;,华夏电影发行有限责任公司;石家庄精合双成文化传播有限公司;,宁敬武;,,纪实/儿童
28/4/2015,1.1,阳光总在风雨后,阳光总在风雨后,赵毅;胡明;李小萌;邹培;,北京豪杰时代文化传播有限公司;,北京华越世纪影视文化有限公司;,武洪武;,,爱情
26/2/2013,202.99,杨光的快乐生活,杨光的快乐生活,邵峰;韩兆;张力;杨溢;赵津生;黄光亮;王思懿;高军;杨少华;斯琴高娃;魏一;,北京盛世华锐电影投资管理有限公司;,北京盛世华锐电影投资管理有限公司;杨议影视文化传播有限公司;宇际星海传媒;,杨溢;,,喜剧
8/8/2014,736.12,洋妞到我家,洋妞到我家,郭涛;徐帆;孙红雷;陈建斌;佟丽娅;邬倩倩;张晓龙;陈一诺;金志文;金铭顺;范文芳;孙桂田;佳妮娜·阿拉纳·特拉诺瓦;王干源;,华夏电影发行有限责任公司;,国家新闻出版广电总局电影卫星频道节目制作中心;江西电影制片厂;华夏电影发行有限责任公司;北京大汗天下传媒有限公司;,陈刚;,,喜剧/家庭
27/5/2016,839,妖医,妖医,,爱奇艺影业（北京）有限公司;,天津北方电影集团;北京中视美星传媒有限公司;,吴宗强;,文隽;叶伟民;,
8/7/2016,3917.8,摇滚藏獒,摇滚藏獒,冯小刚;郭德纲;刘芸;于谦;孙越;岳云鹏;郑钧;郭麒麟;基南·汤普森;马特·狄龙;山姆·艾里奥特;刘易斯·布莱克;卢克·威尔逊;艾迪·伊扎德;j·k·西蒙斯;烧饼;jagger;小小岳;乔治·加西亚;梅·惠特曼;,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司;华谊兄弟国际有限公司;重庆电影集团有限公司;时代天骄文化传媒有限公司;Reel FX Creative Studios ;Mandoo Pictures Co. ;漫动时空（香港）有限公司;华谊腾讯娱乐有限公司;漫动时空文化发展（天津）有限公司;梦幻工厂文化传媒（天津）股份有限公司;天津画国人动漫创意有限公司;吉姆汉森科技发展（天津）有限公司;MANDOO Pitcures ;北京漫动时空文化传播有限公司;,艾什·布兰农;,郑钧;kyle clark;david b. miller;matthew j. parker;chuck peil;王晓梅;mike bundlie;alonzo ruvalcaba;lauren selig;,动画/音乐
19/6/2015,179.56,摇滚英雄,摇滚英雄,秦昊;刘雅瑟;李梦;李欣冉;王辰昊;逃跑计划;旅行团乐队;张承勋;瘦人乐队;李梦晨;李青云;郭伟龙;马恺曼;,蘭发行团队;星美影业有限公司;,国家新闻出版广电总局电影卫星频道节目制作中心;北京广大时代文化传播有限责任公司;四川意境天地文化传媒有限公司;珠海大卫文化传播有限公司;北京星光影美影视器材有限公司;百灵时代传媒集团有限公司;,谭华;,,爱情/青春/音乐
29/11/2013,19.96,野草莓,野草莓,周楚楚;尚于博;,,青年电影制片厂;北京上元中太国际文化发展有限公司;北京龙尚国际文化传播有限公司;,陈兵;,,爱情/青春
22/3/2013,1059.79,叶问：终极一战,叶问：终极一战,黄奕;熊欣欣;周楚楚;蒋璐霞;叶准;曾志伟;黄秋生;陈小春;卢惠光;廖启智;袁咏仪;洪天明;陈嘉桓;郑嘉颖;周定宇;王祖蓝;,大地时代电影文化传播(北京)有限公司;,英皇电影有限公司;大地时代电影文化传播(北京)有限公司;香港国艺影视制作有限公司;,邱礼涛;,,动作/传记
4/3/2016,77168.36,叶问3,叶问3,张晋;熊黛林;泰森;梁家仁;谭耀文;陈国坤;甄子丹;蔡瀚亿;吴千语;张继聪;郑则仕;,大银幕(北京)电影发行控股有限公司;四海电影发行联盟;火传媒（上海）互联网科技有限公司;,香港天马电影出品有限公司;天马影联影视文化（北京）有限公司;上海合禾影视投资有限公司;梦想沙龙娱乐文化有限公司;北京天马联合影视文化有限公司;上海鸣艺文化传媒有限公司;天马电影制作有限公司;上海家喜文化传播有限公司;河南电影电视制作集团有限公司;,叶伟信;,,动作/传记
2/9/2016,223.41,夜半哭声,夜半哭声,刘俐儿;刘一辰;吴静一;,浙江东阳四月天影视文化有限公司;,浙江东阳四月天影视文化有限公司;北京东方歌典文化传播有限公司;北京菲尔幕文化传媒有限公司;山西菲尔幕文化传媒有限公司;深圳市卡普辛一号影视传媒有限公司;,陆诗雷;,尚亚丽;牛朝阳;,惊悚/恐怖
13/6/2014,1289.24,夜半梳头,夜半梳头,杨紫彤;李威;王李丹妮;宣璐;,浙江东阳四月天影视文化有限公司;,浙江东阳四月天影视文化有限公司;北京大悦天成国际文化传播有限公司;深圳市唐嘉淇文化传播有限公司;北京华百灵国际传媒有限公司;,刘宁;,,惊悚/恐怖
20/5/2016,3282.89,夜孔雀,夜孔雀,黎明;刘烨;余少群;刘亦菲;,珠江影业传媒股份有限公司;上海尚世影业有限公司;北京路飘达文化发展有限公司;,上海尚世影业有限公司;峨眉电影集团有限公司;海秀娱乐;海秀传媒(天津)有限公司;大庆百湖影视传媒有限责任公司;法国乌迪亚纳制作有限公司;海秀娱乐（香港）有限公司;峨眉电影集团;,戴思杰;,,爱情/剧情/文艺
9/9/2016,23.49,夜魔人,夜魔人,维妮;鹿凌桀;娜仁花;杜玉明;李龙君;,北京天子安管理投资有限公司;北京芒格投资管理有限公司;北京众合千澄影视文化传媒有限公司;北京众合千澄文化有限公司;,北京半人马影视文化有限公司;北京芒格投资管理有限公司;北京天子安投资管理有限公司;,张坤一;,,惊悚/恐怖
9/9/2016,23.29,夜魔人,夜魔人,维妮;鹿凌桀;娜仁花;杜玉明;李龙君;,北京天子安管理投资有限公司;北京芒格投资管理有限公司;北京众合千澄影视文化传媒有限公司;北京众合千澄文化有限公司;,北京半人马影视文化有限公司;北京芒格投资管理有限公司;北京天子安投资管理有限公司;,张坤一;,,惊悚/恐怖
9/6/2013,308.47,夜幕惊魂,夜幕惊魂,张翰;淳于珊珊;赵英俊;陶海;连晋;吴佩慈;张伦硕;闵春晓;黄斐;,北京泰阁映画影视发行有限公司;,恒娱星空（北京）文化传播有限公司;北京泰阁映画影视发行有限公司;,丁小洋;,,惊悚/喜剧
31/10/2014,735.34,夜莺,夜莺,李小冉;李保田;秦昊;杨心仪;,北京聚合影联文化传媒有限公司;,星美(北京)影业有限公司;广西电影集团有限公司;宁静致远国际传媒广告（北京）有限公司;泛欧亚电影公司;,菲利普·穆伊尔;,,爱情
18/12/2014,48497.36,一步之遥,一步之遥,牛犇;葛优;王志文;姜文;文章;周韵;刘索拉;洪晃;那英;舒淇;刘利年;,北京不亦乐乎电影文化发展有限公司;五洲电影发行有限公司;东阳一步到位影视有限公司;无锡旗开得胜影视有限公司;大众点评网;万达影视传媒有限公司;,上海电影（集团）有限公司;哥伦比亚电影制作（亚洲）有限公司;英皇电影有限公司;北京不亦乐乎电影文化发展有限公司;东阳一步到位影视有限公司;无锡旗开得胜影视有限公司;万达影视传媒有限公司;,姜文;,,喜剧/歌舞/爱情
8/8/2013,2247.52,一场风花雪月的事,一场风花雪月的事,黄晓明;巍子;杨颖;苏青;在熙;,上海银润传媒广告有限公司;,国家新闻出版广电总局电影卫星频道节目制作中心;联能传媒有限公司;烟台市广播电视台;上海银润传媒广告有限公司;广州星慕文化发展机构;青岛锦绣前程房地产开发有限公司;北京泰耀文化工作室;,高群书;,,爱情/动作/警匪
